clean_text,sentiment
congrats guys i raise a glass to your future success,1
thank you,1
busy being the luckiest girl in the world,1
still not arrived  i keep walking through to the office to check the driveway  i even have a notice on the door how sad,1
im crossing my fingers everything works out  i miss yall,1
mtv movie awarddddsssss,1
i told my girls last night that i thought you amp t were going to walk into the place we were at i had a wrong feeling,1
no problem love the new logo although google wave seems to have copied and basterdized it haha jk,1
ok awesome if u do check it out later i hope u like it but it does has mature content in it  just warning u,1
good lord freedom force is brilliant,1
its possible some may be feature limited but ive no idea dont take my word as complete truth,1
i think you overestimate their stupidity,1
did you notice how you use your facebook status updates like it is twitter,1
oooooooh just received my first box of goodies from   yummy  exciting how to brighten up a wednesday in the office,1
i love watching you in gol amp gincu never miss it,1
had fun workin on the house with the fam until g came to spoil the partywhat a debby downer still cant wait to do it again tomorrow,1
thank youmost people tell me that it makes me look fat,1
home from worklooong cooking dinner for the roomies tonight  then afew drinks at mons more work tomorrow  from a mystery shopper,1
yea  american airlines for losing my clubs and suitcase making due wrental club and new clothes,1
actually i can go to ocean park,1
just ate  packets of sugarfeeling like i could jump so high i can see where stephanie lives,1
at richards for jens lekman nabbed my favourite spot the balcony section behind the stage,1
i am one of those peoplr who love the songs of  uhhh and i guess them,1
lots of web work this morning then ultimate in the park this afternoon busy busy,1
hey zoe yay u have twitter thats good  follow me,1
oh ok thats rad james hope you have fun with it,1
only like the best cheese ever invented by the gods of cheese try it,1
lol totally youve both kidnapped your gramma,1
i agree on the star trek movie although ive never seen a single episode it looks epic  also goodnight lt,1
its not childishness  the engg detail is amazing and yea im a collector,1
vote for me please    and tell all ur twitter friends thanks,1
coming offline to whatch scream bye bye twitter,1
time to ship ship ship stores  a lot of stores to ship next week  prod coming in   a good thing,1
thanks,1
thanks,1
either coming home this friday until the  or coming home june  for good  uhhh,1
thanks  im talking to myself about all these quotreasonsquot for not going,1
watching snl because the love of my life is hosting,1
see you next week on trl italy omg i cant wait,1
i doubt it,1
a big  to the take that news,1
church then grad party,1
banyak you follow ahahaha omg that sounds soo broooken,1
wow thats really late my friend used to play in a league there too no shauna is from there though thats all,1
hmm  watchhhh  spongebob movieeeee          imwatchingthatrightnow  l              xx,1
well i dont know what prison break is but im with you in not understanding whats up with lost i like ncis,1
haha  in the morning and im taking pictures  love taking picturesssss,1
today  i looooove sweden in the summer,1
listening to lady gaga songsi love herthe highlight for me this year will be the lady gaga concert in berlin,1
going out to the district in orange join us,1
why r u laughing,1
yayyy  is heree,1
hahaha lol yeah but its true,1
first mile was  pace last mile was  pace just kept feeling better amp better dead now,1
oh man  arms and legs hurt from gym  better go tomorrow too to toughen them up,1
oooh thats pretty unique id show you my teddy bear but i dont have an iphone,1
ok so i couldnt do it it was that nasty so instead im eating sushi,1
home from panchos with a happy belly full of mexican,1
beautiful yummy lunch way to go,1
yeah out of the bath and in a towel cos im still wet,1
na my house is full of cuties,1
yes thats what i think,1
new tracks released today marked new ill let you know if i ever get that artist site together its in dream stage,1
ive got great expectations of tomorrow  its gonna be awesome,1
the sun is coming out know hooooorayyyyy,1
nafisa  teehee we have prom,1
i been on this dang computer since i came home from work and that was at  oclockits so time to go to bedlol,1
first of my final exams tomo only two more after that then its off into the big world,1
tellll usss  so i can count the minutes,1
im in love with my english horn,1
its hot out heregettin a nice tan though  then going back in to find some stuff for ebay  btw headaches suck,1
dont worry about that once the bedroom is full theres an entire house left,1
thanks so do i,1
making pizza,1
lolooli mean yeah its true huh,1
hope you have a beautiful weekend,1
whats the new job which firm if responses long drop me a mail when free,1
cant sleep at all but curious about someone elses tweetcoincidence hopefully not because she is too cute,1
i just realised i didnt reply to you yesterday so sorry no we live in dover but hoping to move to sandwich later this year,1
good job manny pacquiao  youre the best ya know,1
home from rehearsal,1
of all the people to follow you pick a girl thats never been camping or to the state of nebraska,1
nkotb after party june   the rosewater hosted by rasta phil lgt ladies  full service continues into the wee hours of the morning,1
hot guy checking me out hehe forgot hoe that felt to feel sexy again sassy bitch ova hera,1
id go and tell him  hi nick howaa u and hug him  did u see him,1
